id,titulo,autores,anio,doi,url,base,eje,tipo_publicacion,incluido,motivo_exclusion,duplicado_de,referencia_seminal
C0258,Minimization of Food Waste in Retail Sector using Time-Series Analysis and Object Detection Algorithm,H. Agarwal; B. Ahir; P. Bide; S. Jain; H. Barot,2020,10.1109/incet49848.2020.9154156,https://doi.org/10.1109/incet49848.2020.9154156,ieee,3,congreso,no,no satisface los terminos documentados del eje en titulo/resumen (posible desvio de la ejecucion real respecto del protocolo),,
C0259,Model Selection of Hybrid Feature Fusion for Coffee Leaf Disease Classification,M. Faisal; J. -S. Leu; J. T. Darmawan,2023,10.1109/access.2023.3286935,https://doi.org/10.1109/access.2023.3286935,ieee,3,artículo de revista,no,no satisface los terminos documentados del eje en titulo/resumen (posible desvio de la ejecucion real respecto del protocolo),,
C0260,"Monitoring of Banana Ripening Process and Identification of Banana type using FRCNN, LSTM, And Color Segmentation",R. D. C. Magno; P. J. S. Bersamen; L. D. Valiente,2022,10.1109/hnicem57413.2022.10109517,https://doi.org/10.1109/hnicem57413.2022.10109517,ieee,3,congreso,no,no satisface los terminos documentados del eje en titulo/resumen (posible desvio de la ejecucion real respecto del protocolo),,
C0261,MORL: A Multi-Objective Representation Learning Modeling for Time Series Forecasting,J. Zhai; Z. Kan,2025,10.1109/icsp65755.2025.11086755,https://doi.org/10.1109/icsp65755.2025.11086755,ieee,3,congreso,no,cribado semantico (titulo+abstract): no aporta directamente a ninguno de los ejes en los que fue hallado,,
C0262,MPFormer: Multipatch Transformer for Multivariate Time-Series Anomaly Detection With Contrastive Learning,S. Ma; J. Nie; S. Guan; Z. He; M. Gao,2024,10.1109/jiot.2024.3443910,https://doi.org/10.1109/jiot.2024.3443910,ieee,3,artículo de revista,no,cribado semantico (titulo+abstract): no aporta directamente a ninguno de los ejes en los que fue hallado,,
C0263,Multi-Patch Blending improves lung cancer growth pattern segmentation in whole-slide images,Z. Swiderska-Chadaj; E. Stoelinga; A. Gertych; F. Ciompi,2020,10.1109/cpee50798.2020.9238710,https://doi.org/10.1109/cpee50798.2020.9238710,ieee,3,congreso,no,"coincidencia de terminos espuria: dominio claramente ajeno a agricultura/cultivos/suelo (ej. imagenologia medica, seguridad de redes) sin anclaje agricola en el titulo",,
C0264,Multiview Graph Contrastive Learning for Multivariate Time-Series Anomaly Detection in IoT,S. Qin; L. Chen; Y. Luo; G. Tao,2023,10.1109/jiot.2023.3303946,https://doi.org/10.1109/jiot.2023.3303946,ieee,3,artículo de revista,no,cribado semantico (titulo+abstract): no aporta directamente a ninguno de los ejes en los que fue hallado,,
C0265,On Crop Growth and InSAR Closure Phases,Y. Yuan; M. Kleinherenbrink; P. López-Dekker,2024,10.1109/tgrs.2024.3432396,https://doi.org/10.1109/tgrs.2024.3432396,ieee,3,artículo de revista,no,cribado semantico (titulo+abstract): no aporta directamente a ninguno de los ejes en los que fue hallado,,
C0266,Online Estimation of Table-Top Grown Strawberry Mass in Field Conditions with Occlusions,J. Zhen; Y. Ge; T. Zhu; H. Zhao; Y. Xiong,2025,10.1109/iros60139.2025.11247282,https://doi.org/10.1109/iros60139.2025.11247282,ieee,3,congreso,no,no satisface los terminos documentados del eje en titulo/resumen (posible desvio de la ejecucion real respecto del protocolo),,
C0267,Partitioning Image Representation in Contrastive Learning,H. Lee; H. Choi,2022,10.1109/icpr56361.2022.9956173,https://doi.org/10.1109/icpr56361.2022.9956173,ieee,3,congreso,no,no satisface los terminos documentados del eje en titulo/resumen (posible desvio de la ejecucion real respecto del protocolo),,
C0268,Patch-Based Time-Series Anomaly Detection with Cross-Variable Attention,J. Son; S. Song; J. -G. Baek,2024,10.1109/icaiic60209.2024.10463377,https://doi.org/10.1109/icaiic60209.2024.10463377,ieee,3,congreso,no,no satisface los terminos documentados del eje en titulo/resumen (posible desvio de la ejecucion real respecto del protocolo),,
C0269,Pearl Millet Disease Detection with Transfer Learning and cGAN-Driven Data Augmentation,M. A S; X. A. Mary; K. Raimond; I. Johnson,2025,10.1109/icpcsn65854.2025.11034839,https://doi.org/10.1109/icpcsn65854.2025.11034839,ieee,3,congreso,no,no satisface los terminos documentados del eje en titulo/resumen (posible desvio de la ejecucion real respecto del protocolo),,
C0270,"Performance Analysis of Deep Learning Models - CNN, Alexnet, GAN and Transformer with Optimizers for Plant Disease Classification",M. Kavitha; Y. K. Sharma; S. Shevkari; S. A. Londhe; A. Aggarwal; H. Garlapati,2026,10.23919/indiacom70271.2026.11525433,https://doi.org/10.23919/indiacom70271.2026.11525433,ieee,3,congreso,no,no satisface los terminos documentados del eje en titulo/resumen (posible desvio de la ejecucion real respecto del protocolo),,
C0271,Perspective and Attribute-Based Self-Supervised Conditional GAN for Few-Shot Bolt Defect Image Generation and Classification,K. Zhang; Y. Xiao; J. Wang; X. Sheng; Z. Zheng; C. Shi; Z. Zhao,2026,10.1109/tpwrd.2025.3625169,https://doi.org/10.1109/tpwrd.2025.3625169,ieee,3,artículo de revista,no,no satisface los terminos documentados del eje en titulo/resumen (posible desvio de la ejecucion real respecto del protocolo),,
C0272,PhytoSynth: Leveraging Multi-modal Generative Models for Crop Disease Data Generation with Novel Benchmarking and Prompt Engineering Approach,N. Rai; A. W. Schumann; N. Boyd,2025,10.1109/cvprw67362.2025.00534,https://doi.org/10.1109/cvprw67362.2025.00534,ieee,3,congreso,si,,,
C0273,Pixel Perfection: Enhancing Super-Resolution of Satellite Images using Generative Adversarial Networks,S. Marwaha,2026,10.23919/indiacom70271.2026.11525817,https://doi.org/10.23919/indiacom70271.2026.11525817,ieee,3,congreso,si,,,
C0274,Plant Disease Detection using Image Processing and Generative Adversarial Network,Y. Teresha; N. J. Shaji; M. Jarial; V. V. Mirjankar; S. Patil,2025,10.1109/csnt64827.2025.10968449,https://doi.org/10.1109/csnt64827.2025.10968449,ieee,3,congreso,no,no satisface los terminos documentados del eje en titulo/resumen (posible desvio de la ejecucion real respecto del protocolo),,
C0275,PLANTED: A Dataset for Planted Forest Identification from Multi-Satellite Time Series,L. M. Pazos-Outón; C. N. Vasconcelos; A. Raichuk; A. Arnab; D. Morris; M. Neumann,2024,10.1109/igarss53475.2024.10641578,https://doi.org/10.1109/igarss53475.2024.10641578,ieee,3,congreso,si,,,
C0276,PlantPlotGAN: A Physics-Informed Generative Adversarial Network for Plant Disease Prediction,F. A. Lopes; V. Sagan; F. Esposito,2024,10.1109/wacv57701.2024.00691,https://doi.org/10.1109/wacv57701.2024.00691,ieee,3,congreso,no,no satisface los terminos documentados del eje en titulo/resumen (posible desvio de la ejecucion real respecto del protocolo),,
C0277,"PotatoGANs: Utilizing Generative Adversarial Networks, Instance Segmentation, and Explainable AI for Enhanced Potato Disease Identification and Classification",F. T. J. Faria; M. B. Moin; M. S. Alam; A. A. Wase; M. R. Sani; K. M. Hasib,2025,10.1109/i-coste68047.2025.11467375,https://doi.org/10.1109/i-coste68047.2025.11467375,ieee,3,congreso,si,,,
C0278,Practical Self-Supervised Contrastive Driver Maneuver Interaction Learning via Augmenting Inertial Measurement Unit Signals,Y. Deng; S. He; H. Wang,2024,10.1109/swc62898.2024.00154,https://doi.org/10.1109/swc62898.2024.00154,ieee,3,congreso,no,cribado semantico (titulo+abstract): no aporta directamente a ninguno de los ejes en los que fue hallado,,
C0279,Prediction Analysis of Greeting Gestures based on Data Augmentation and LSTM,A. W. Wibow; E. Sato-Shimokawara; Kurnianingsih,2024,10.1109/icmlc63072.2024.10935279,https://doi.org/10.1109/icmlc63072.2024.10935279,ieee,3,congreso,no,cribado semantico (titulo+abstract): no aporta directamente a ninguno de los ejes en los que fue hallado,,
C0280,Predictive Analytics for Enhancing Crop Yield using Generative Adversarial Networks and its Challenges,U. Bharambe; C. Kakade; C. Narvekar,2024,10.1109/ingarss61818.2024.10984042,https://doi.org/10.1109/ingarss61818.2024.10984042,ieee,3,congreso,si,,,
C0281,Preliminary Results on the Generation of Artificial Handwriting Data Using a Decomposition-Recombination Strategy,J. F. Adrán Otero; O. Soláns Caballer; P. Marti-Puig; Z. Sun; T. Tanaka; J. Solé-Casals,2022,10.1109/icassp43922.2022.9747658,https://doi.org/10.1109/icassp43922.2022.9747658,ieee,3,congreso,no,cribado semantico (titulo+abstract): no aporta directamente a ninguno de los ejes en los que fue hallado,,
C0282,Prithvi-EO-2.0: A Versatile Multitemporal Foundation Model for Earth Observation Applications,D. Szwarcman; S. Roy; P. Fraccaro; Þ. E. Gíslason; B. Blumenstiel; R. Ghosal; P. H. de Oliveira; J. L. de Sousa Almeida; R. Sedona; Y. Kang; S. Chakraborty; S. Wang; C. Gomes; A. Kumar; V. Gaur; M. Truong; D. Godwin; S. Khallaghi; H. Lee; C. -Y. Hsu; A. A. Asanjan; B. Mujeci; D. Shidham; R. O. Balogun; V. Kolluru; T. Keenan; P. Arevalo; W. Li; H. Alemohammad; P. Olofsson; T. Mayer; C. Hain; R. Kennedy; B. Zadrozny; D. Bell; G. Cavallaro; C. Watson; M. Maskey; R. Ramachandran; J. B. Moreno,2026,10.1109/tgrs.2025.3642610,https://doi.org/10.1109/tgrs.2025.3642610,ieee,3,artículo de revista,no,no satisface los terminos documentados del eje en titulo/resumen (posible desvio de la ejecucion real respecto del protocolo),,
C0283,Privacy-Preserving Data Sharing in Agriculture: Enforcing Policy Rules for Secure and Confidential Data Synthesis,A. Kotal; L. Elluri; D. Gupta; V. Mandalapu; A. Joshi,2023,10.1109/bigdata59044.2023.10386276,https://doi.org/10.1109/bigdata59044.2023.10386276,ieee,3,congreso,si,,,
C0284,Prototype Augmentation with Dummy Samples,H. Yu; F. Li,2022,10.1109/icpr56361.2022.9956566,https://doi.org/10.1109/icpr56361.2022.9956566,ieee,3,congreso,no,cribado semantico (titulo+abstract): no aporta directamente a ninguno de los ejes en los que fue hallado,,
C0285,"RacPixGAN: An Enhanced Sketch-to-Face Synthesis GAN Based on Residual modules, Multi-Head Self-Attention Mechanisms, and CLIP Loss",Y. Wang; Y. Xie; X. Ji; Z. Liu; X. Liu,2023,10.1109/icecai58670.2023.10176715,https://doi.org/10.1109/icecai58670.2023.10176715,ieee,3,congreso,no,no satisface los terminos documentados del eje en titulo/resumen (posible desvio de la ejecucion real respecto del protocolo),,
C0286,Random Pixel Selection through Image Cropping for Data Augmentation and Classification,B. Nouara; M. Bilal,2022,10.1109/isnib57382.2022.10076253,https://doi.org/10.1109/isnib57382.2022.10076253,ieee,3,congreso,no,cribado semantico (titulo+abstract): no aporta directamente a ninguno de los ejes en los que fue hallado,,
C0287,Real-Time Plant Disease Identification: Fusion of Vision Transformer and Conditional Convolutional Network With C3GAN-Based Data Augmentation,P. S. Thakur; S. Chaturvedi; P. Khanna; T. Sheorey; A. Ojha,2024,10.1109/tafe.2024.3447792,https://doi.org/10.1109/tafe.2024.3447792,ieee,3,artículo de revista,si,,,
C0288,Real vs Synthetic: Evaluating Dcgan Augmentation for Rice Leaf Disease Classification,F. Umaiza; G. N. D; D. BV; A. S. Omeez; C. Vasavi; S. K. S,2025,10.1109/iconscept66142.2025.11436563,https://doi.org/10.1109/iconscept66142.2025.11436563,ieee,3,congreso,si,,,
C0289,Reconstruction of Airborne Radargrams Using a Generative Adversarial Network Trained on Synthetic Data,M. Li; G. P. Redding; P. Delmas; M. Fukuoka; S. T. McColl; S. L. Moan; D. Parker,2025,10.1109/iwagpr65621.2025.11108996,https://doi.org/10.1109/iwagpr65621.2025.11108996,ieee,3,congreso,no,no satisface los terminos documentados del eje en titulo/resumen (posible desvio de la ejecucion real respecto del protocolo),,
C0290,Recurrent Neural Networks for Forecasting Rice Sheath Blight Incidence from Meteorological Data,S. V. K; R. Satheesh Kumar,2026,10.1109/icpcsn68523.2026.11543657,https://doi.org/10.1109/icpcsn68523.2026.11543657,ieee,3,congreso,si,,,
C0291,Redefining Disease Assessment in Raspberries: A Hybrid GAN-SVM Model for Detailed Intensity Measurement,D. Arora; D. Sharma; A. Sharma; P. Goyal,2024,10.1109/icuis64676.2024.10866347,https://doi.org/10.1109/icuis64676.2024.10866347,ieee,3,congreso,si,,,
C0292,Remote Sensing Image Synthesis via Semantic Embedding Generative Adversarial Networks,C. Wang; B. Chen; Z. Zou; Z. Shi,2023,10.1109/tgrs.2023.3279663,https://doi.org/10.1109/tgrs.2023.3279663,ieee,3,artículo de revista,no,no satisface los terminos documentados del eje en titulo/resumen (posible desvio de la ejecucion real respecto del protocolo),,
C0293,Research on High-Fidelity Industrial Defect Sample Generation Method Based on Crop-Integrate Generative Adversarial Network,K. Chen; Y. Dou; Y. Zhang,2026,10.1109/icpege67691.2026.11451533,https://doi.org/10.1109/icpege67691.2026.11451533,ieee,3,congreso,no,cribado semantico (titulo+abstract): no aporta directamente a ninguno de los ejes en los que fue hallado,,
C0294,Research on Training Methods for Mixing Satellite Down-View Images with Augmented Images,Y. Gong; X. Xie; Z. Wang; D. Guo,2024,10.1109/icipca61593.2024.10709324,https://doi.org/10.1109/icipca61593.2024.10709324,ieee,3,congreso,no,cribado semantico (titulo+abstract): no aporta directamente a ninguno de los ejes en los que fue hallado,,
C0295,ResNet Fusion with GAN Augmentation: A Dual-Powered Model for Grape Leaf Diagnostics,S. R. C; N. P; M. J. Naidu; J. R; R. T,2025,10.1109/iceccc65144.2025.11063838,https://doi.org/10.1109/iceccc65144.2025.11063838,ieee,3,congreso,si,,,
C0296,Review of Using Various Deep Learning Techniques and Cycle-GANs with Transformer for Disease Detection and Classification in Plant Leaves,S. P. Dwivedi; S. Jain; P. Agrawal,2024,10.1109/icic3s61846.2024.10603311,https://doi.org/10.1109/icic3s61846.2024.10603311,ieee,3,congreso,si,,,
C0297,Reviving Legacy Seismic Data via Machine Learning Technique—Part 2: Estimating 3-D Seismic Volumes From 2-D Seismic Lines With VQ-VAE,J. -W. Lee; M. Je Lee; D. -J. Min; Y. Cho,2025,10.1109/tgrs.2025.3567596,https://doi.org/10.1109/tgrs.2025.3567596,ieee,3,artículo de revista,no,no satisface los terminos documentados del eje en titulo/resumen (posible desvio de la ejecucion real respecto del protocolo),,
C0298,Revolutionizing Precision Agriculture with GANBased Data Augmentation and Attention-Enhanced Convolutional Neural Networks (CNN-AM),D. Olaniyan; J. Olaniyan; O. P. Bernard; A. O. John; C. Umezuruike; E. B. Michael,2025,10.1109/ctus-emea68989.2025.11592199,https://doi.org/10.1109/ctus-emea68989.2025.11592199,ieee,3,congreso,si,,,
C0299,Robust Battery Data Augmentation Techniques for Reliable State-of-Charge Estimation using Contrastive Learning,V. Maiya; V. R. Urs; J. Channegowda; C. Lingaraj,2023,10.1109/conecct57959.2023.10234789,https://doi.org/10.1109/conecct57959.2023.10234789,ieee,3,congreso,no,no satisface los terminos documentados del eje en titulo/resumen (posible desvio de la ejecucion real respecto del protocolo),,
C0300,Robust EV Scheduling in Charging Stations Under Uncertain Demands and Deadlines,S. P. Sone; J. J. Lehtomäki; Z. Khan; K. Umebayashi; K. S. Kim,2024,10.1109/tits.2024.3466514,https://doi.org/10.1109/tits.2024.3466514,ieee,3,artículo de revista,no,no satisface los terminos documentados del eje en titulo/resumen (posible desvio de la ejecucion real respecto del protocolo),,
C0301,SAC-GAN: Structure-Aware Image Composition,H. Zhou; R. Ma; L. -X. Zhang; L. Gao; A. Mahdavi-Amiri; H. Zhang,2024,10.1109/tvcg.2022.3226689,https://doi.org/10.1109/tvcg.2022.3226689,ieee,3,artículo de revista,no,no satisface los terminos documentados del eje en titulo/resumen (posible desvio de la ejecucion real respecto del protocolo),,
C0302,Satellite Image Segmentation via Image Quality Enhancement and Modified Unet Architecture,A. Pathak; M. Kamani; R. Priyanka,2024,10.1109/incacct61598.2024.10551252,https://doi.org/10.1109/incacct61598.2024.10551252,ieee,3,congreso,no,cribado semantico (titulo+abstract): no aporta directamente a ninguno de los ejes en los que fue hallado,,
C0303,Segmentation of Diseased Regions in Pigeon Pea Leaves Using DeepLabV3+ with High-Order Pooling and Optimized Classification,A. Patil; Virupakshappa,2025,10.1109/apcit65661.2025.11411077,https://doi.org/10.1109/apcit65661.2025.11411077,ieee,3,congreso,si,,,
C0304,Self-Supervised Contrastive Learning for Radar-Based Human Activity Recognition,M. M. Rahman; S. Z. Gurbuz,2023,10.1109/radarconf2351548.2023.10149770,https://doi.org/10.1109/radarconf2351548.2023.10149770,ieee,3,congreso,no,no satisface los terminos documentados del eje en titulo/resumen (posible desvio de la ejecucion real respecto del protocolo),,
C0305,Semantic Segmentation Based on Temporal Features: Learning of Temporal–Spatial Information From Time-Series SAR Images for Paddy Rice Mapping,L. Yang; R. Huang; J. Huang; T. Lin; L. Wang; R. Mijiti; P. Wei; C. Tang; J. Shao; Q. Li; X. Du,2022,10.1109/tgrs.2021.3099522,https://doi.org/10.1109/tgrs.2021.3099522,ieee,3,artículo de revista,si,,,
C0306,Semi-Supervised Context-Aware Emotion Classification for Noisy Bangla Text Using Advanced Learning Strategies,A. A. Shafi; S. R. Suma,2025,10.1109/wiecon-ece69386.2025.11525915,https://doi.org/10.1109/wiecon-ece69386.2025.11525915,ieee,3,congreso,no,no satisface los terminos documentados del eje en titulo/resumen (posible desvio de la ejecucion real respecto del protocolo),,
C0307,Simulation-Based Data Augmentation for Apple Leaf Disease Using Statistical Moments and HSV Color Features,S. M. Moosavi; M. Gholipour; Y. Baleghi,2025,10.1109/iccke68588.2025.11273855,https://doi.org/10.1109/iccke68588.2025.11273855,ieee,3,congreso,si,,,
C0308,SITS-BERT ++: Enhancing Satellite Image Time Series Analysis with Novel Architectural and Methodological Innovations,G. S. Shravan; S. K. S; A. R. S; V. G. R; B. V; K. T. Rajamani; S. Srisailam,2024,10.1109/cict64037.2024.10899708,https://doi.org/10.1109/cict64037.2024.10899708,ieee,3,congreso,si,,,
C0309,SketchFashion: Image Translation from Fashion Sketch Based on GAN,J. Wang; R. Chen; Y. Shi; J. Gao,2022,10.1109/iceitsa57468.2022.00041,https://doi.org/10.1109/iceitsa57468.2022.00041,ieee,3,congreso,no,no satisface los terminos documentados del eje en titulo/resumen (posible desvio de la ejecucion real respecto del protocolo),,
C0310,Sleep Stage Classification Via Multi-View Based Self-Supervised Contrastive Learning of EEG,C. Zhao; W. Wu; H. Zhang; R. Zhang; X. Zheng; X. Kong,2024,10.1109/jbhi.2024.3432633,https://doi.org/10.1109/jbhi.2024.3432633,ieee,3,artículo de revista,no,no satisface los terminos documentados del eje en titulo/resumen (posible desvio de la ejecucion real respecto del protocolo),,
C0311,Soil Moisture Prediction Model Based on Variable Attention Data-Augmented Transformer,G. Yin; X. Huang; Y. Guo; Z. Ren; W. Ding,2025,10.1109/imcec66174.2025.11331787,https://doi.org/10.1109/imcec66174.2025.11331787,ieee,3,congreso,si,,,
C0312,Spatio-Temporal Consistency for Multivariate Time-Series Representation Learning,S. Lee; W. Kim; Y. Son,2024,10.1109/access.2024.3369679,https://doi.org/10.1109/access.2024.3369679,ieee,3,artículo de revista,no,no satisface los terminos documentados del eje en titulo/resumen (posible desvio de la ejecucion real respecto del protocolo),,
C0313,Style Feature Extraction Using Contrastive Conditioned Variational Autoencoders With Mutual Information Constraints,S. Yasutomi; T. Tanaka,2025,10.1109/tkde.2025.3543383,https://doi.org/10.1109/tkde.2025.3543383,ieee,3,artículo de revista,no,no satisface los terminos documentados del eje en titulo/resumen (posible desvio de la ejecucion real respecto del protocolo),,
C0314,Summary of Semantic Segmentation in Small Samples,Z. Yixin; C. Wenyu; Z. Yuting,2024,10.1109/iccwamtip64812.2024.10873735,https://doi.org/10.1109/iccwamtip64812.2024.10873735,ieee,3,congreso,no,no satisface los terminos documentados del eje en titulo/resumen (posible desvio de la ejecucion real respecto del protocolo),,
C0315,Super-Resolution Reconstruction of UAV Images with GANs: Achievements and Challenges,A. Rouhbakhshmeghrazi; B. Li; W. Iqbal; G. Alizadeh,2024,10.1109/iccsi62669.2024.10799467,https://doi.org/10.1109/iccsi62669.2024.10799467,ieee,3,congreso,no,no satisface los terminos documentados del eje en titulo/resumen (posible desvio de la ejecucion real respecto del protocolo),,
C0316,Supervisory Configuration of Deep Learning Networks for Plant Stress Detection and Synthetic Dataset Generation,J. Renán Velázquez-González; M. Pérez-Patricio; J. A. de Jesús Osuna-Coutiño; J. Luis Camas-Anzueto; A. Aguilar-González; N. A. Morales-Navarro; C. A. Hernández-Gutiérrez,2024,10.1109/access.2024.3509814,https://doi.org/10.1109/access.2024.3509814,ieee,3,artículo de revista,si,,,
C0317,Synthetic Agricultural Load Data Generation Using TimeGANs,Moaz Zia; Scott Frazier; Hamidreza Nazaripouya,2023,10.1109/naps58826.2023.10318596,https://doi.org/10.1109/naps58826.2023.10318596,scopus,3,congreso,si,,,
C0318,Synthetic Climate Data Generation Using Generative Adversarial Networks for Drought Modelling in Southern Africa,J. Katambo; L. Ribbe; V. Kongo,2025,10.1109/etncc66224.2025.11299720,https://doi.org/10.1109/etncc66224.2025.11299720,ieee,3,congreso,si,,,
C0319,Tea Disease Recognition Based on Image Segmentation and Data Augmentation,J. Li; C. Liao,2025,10.1109/access.2025.3534024,https://doi.org/10.1109/access.2025.3534024,ieee,3,artículo de revista,no,no satisface los terminos documentados del eje en titulo/resumen (posible desvio de la ejecucion real respecto del protocolo),,
C0320,Temporal Multiresolution Graph Learning,K. Yamada; Y. Tanaka,2021,10.1109/access.2021.3120994,https://doi.org/10.1109/access.2021.3120994,ieee,3,artículo de revista,no,no satisface los terminos documentados del eje en titulo/resumen (posible desvio de la ejecucion real respecto del protocolo),,
C0321,The Impact of Data Augmentation on Tactile-Based Object Classification Using Deep Learning Approach,P. Maus; J. Kim; O. Nocentini; M. Z. Bashir; F. Cavallo,2022,10.1109/jsen.2022.3175153,https://doi.org/10.1109/jsen.2022.3175153,ieee,3,artículo de revista,no,cribado semantico (titulo+abstract): no aporta directamente a ninguno de los ejes en los que fue hallado,,
C0322,The research on the recognition method of foreign fibers in cotton based on improved lightweight YOLOv8,W. Long; L. Cao,2025,10.1109/cisat66811.2025.11181941,https://doi.org/10.1109/cisat66811.2025.11181941,ieee,3,congreso,no,no satisface los terminos documentados del eje en titulo/resumen (posible desvio de la ejecucion real respecto del protocolo),,
C0323,Time-series Initialization and Conditioning for Video-agnostic Stabilization of Video Super-Resolution using Recurrent Networks,H. Mori; N. Ukita,2024,10.1109/ijcnn60899.2024.10651401,https://doi.org/10.1109/ijcnn60899.2024.10651401,ieee,3,congreso,no,no satisface los terminos documentados del eje en titulo/resumen (posible desvio de la ejecucion real respecto del protocolo),,
C0324,Time Series Mixup for Crop Segmentation in Domain Adaptation,B. Andrei; A. -A. Dinescu; S. -C. Cândea; C. Florea,2025,10.1109/migars67156.2025.11232009,https://doi.org/10.1109/migars67156.2025.11232009,ieee,3,congreso,si,,,
C0325,TimeDRL: Disentangled Representation Learning for Multivariate Time-Series,C. Chang; C. -T. Chan; W. -Y. Wang; W. -C. Peng; T. -F. Chen,2024,10.1109/icde60146.2024.00054,https://doi.org/10.1109/icde60146.2024.00054,ieee,3,congreso,no,no satisface los terminos documentados del eje en titulo/resumen (posible desvio de la ejecucion real respecto del protocolo),,
C0326,To Analyse Synthetic Pomegranate Disease Images Using Dual GAN-Diffusion Based Learning for Efficient Disease Detection,R. S. Magar; D. V. Patil; S. Sharma,2025,10.1109/punecon67554.2025.11379810,https://doi.org/10.1109/punecon67554.2025.11379810,ieee,3,congreso,si,,,
C0327,Tomato Leaf Disease Detection Using Conditional GAN-Augmented EfficientNet with Grad-CAM-Based Visual Explainability,K. Vaishnavi; P. P. Reddy; P. A. Sai; M. Ravula; M. A. Jabbar,2026,10.1109/ccge67142.2026.11581672,https://doi.org/10.1109/ccge67142.2026.11581672,ieee,3,congreso,si,,,
C0328,Tomato Leaf Disease Detection Using Conditional Generative Adversarial Network,N. G. S; M. Al-Farouni; P. Sakthivel; E. Suganya; Ambrayya,2024,10.1109/icdcot61034.2024.10515893,https://doi.org/10.1109/icdcot61034.2024.10515893,ieee,3,congreso,no,no satisface los terminos documentados del eje en titulo/resumen (posible desvio de la ejecucion real respecto del protocolo),,
C0329,Tomato Leaf Disease Identification and Growth Dataset Augmentation Based on UAE-GAN,X. Li; F. Li; X. Luo,2025,10.1109/icicip64458.2025.10898134,https://doi.org/10.1109/icicip64458.2025.10898134,ieee,3,congreso,si,,,
C0330,Tomato Leaves Disease Detection Using Gray Level Co-Occurrence Matrix (GLCM) and Image Processing Techniques,N. Arikaran; G. Prabu; A. Ejoumalai; A. Bhuvanesh; S. Kamalesh; R. Sathishkumar,2024,10.1109/icscan62807.2024.10894394,https://doi.org/10.1109/icscan62807.2024.10894394,ieee,3,congreso,si,,,
C0331,Towards Fine-grained Image Classification with Generative Adversarial Networks and Facial Landmark Detection,M. Darvish; M. Pouramini; H. Bahador,2022,10.1109/mvip53647.2022.9738759,https://doi.org/10.1109/mvip53647.2022.9738759,ieee,3,congreso,no,cribado semantico (titulo+abstract): no aporta directamente a ninguno de los ejes en los que fue hallado,,
C0332,Unified Model for Crop Optimization: Leveraging Deep Learning and XGBoost for Optimized Crop Management,S. Bonthu; V. Vinuthna; R. V. MahaLakshmi; J. Dasari; M. R. V V R; R. R. Kurada,2025,10.1109/iceccc65144.2025.11064279,https://doi.org/10.1109/iceccc65144.2025.11064279,ieee,3,congreso,no,no satisface los terminos documentados del eje en titulo/resumen (posible desvio de la ejecucion real respecto del protocolo),,
C0333,Using GEE to estimate soil moisture with data augmentation and SVR,,2020,,https://www.scopus.com/record/display.uri?eid=2-s2.0-85105829697&origin=inward,scopus,3,,si,,,
C0334,V-FARM: Virtualized Farming Analytics for Smart Decision-Making,H. Mahmoud; M. Bell; N. Anderson; E. Cutter; C. Edwards; A. Aneiba; U. Daraz; D. Mi,2025,10.1109/bigdatasecurity66063.2025.00034,https://doi.org/10.1109/bigdatasecurity66063.2025.00034,ieee,3,congreso,no,no satisface los terminos documentados del eje en titulo/resumen (posible desvio de la ejecucion real respecto del protocolo),,
C0335,Vehicle Driving Behavior Recognition Based on Multi-View Convolutional Neural Network With Joint Data Augmentation,Y. Zhang; J. Li; Y. Guo; C. Xu; J. Bao; Y. Song,2019,10.1109/tvt.2019.2903110,https://doi.org/10.1109/tvt.2019.2903110,ieee,3,artículo de revista,no,cribado semantico (titulo+abstract): no aporta directamente a ninguno de los ejes en los que fue hallado,,
C0336,Vision Transformer-Based Wheat Health Mapping Using Geospatial Data for Precision Agriculture,J. M. A; K. K; M. S,2026,10.1109/idciot67589.2026.11455797,https://doi.org/10.1109/idciot67589.2026.11455797,ieee,3,congreso,no,no satisface los terminos documentados del eje en titulo/resumen (posible desvio de la ejecucion real respecto del protocolo),,
C0337,VR Digital Twin-based Dynamic Dataset Synthesis for Learning Channel Disaster Detection Network,Y. Liu; Z. Yan; Y. Zhao; Y. Wang; Y. Dong; J. Zhang; Z. Li; S. Hu,2025,10.1109/icvr66534.2025.11172387,https://doi.org/10.1109/icvr66534.2025.11172387,ieee,3,congreso,si,,,
C0338,Wind Power Modeling based on Data Augmentation and Stacking Integrated Learning,W. Zha; Y. Jin; Z. Li; Y. Li,2022,10.23919/ccc55666.2022.9902347,https://doi.org/10.23919/ccc55666.2022.9902347,ieee,3,congreso,no,no satisface los terminos documentados del eje en titulo/resumen (posible desvio de la ejecucion real respecto del protocolo),,
C0339,XEAD-AgriSec: An Explainable Edge Anomaly Detection Framework for Cybersecurity in AI-Powered Agricultural IoT Systems,Y. Boukhal; S. -A. Dragusin; N. Bizon; M. N. Kabbaj; M. Benbrahim,2026,10.1109/access.2026.3729843,https://doi.org/10.1109/access.2026.3729843,ieee,3,artículo de revista,no,cribado semantico (titulo+abstract): no aporta directamente a ninguno de los ejes en los que fue hallado,,
